evidence_class,active_or_historical,dataset,method,model,artifact_role,relative_path,bytes,sha256,authenticated,authentication_reference,notes
combination_pilot,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-boruta-then-rfe-catboost-k40-s42.combination_result.json,133358,3bdcb796abfb6ebb76c6d9caa3be30287c7e8b289b9d9f2ef29b460e1489b56b,True,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-boruta-then-rfe-catboost-k40-s42.json,
combination_pilot,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-boruta-then-rfe-catboost-k40-s42.final_selected_features.csv,1120,d6edf3ac0b64cb700ed47979dc365ffdde680961f40452012e707ac18f4d460e,True,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-boruta-then-rfe-catboost-k40-s42.json,
combination_pilot,active,lendingclub_v2,boruta_then_rfe_catboost,,state_bound_payload,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-boruta-then-rfe-catboost-k40-s42.intermediate_features.csv,4431,1b1cac4b921e30cde3015165743217fcd7167cec9f0642070a638b4c6c1ac02f,True,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-boruta-then-rfe-catboost-k40-s42.json,
combination_pilot,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,evaluation_state,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-k40-s42.json,7929,0a012809a7cb216dbd081a2a2a715af187e56f6d5ef02db509433a9b3e1a93ed,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-k40-s42.json,
combination_pilot,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-k40-s42.dev_metrics.json,637,7fdbae66d86b4d19da3be94602a07f1c8f4a5145096399221c943a1f6a799cf1,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-k40-s42.json,
combination_pilot,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-k40-s42.dev_predictions.csv,18084795,2c5f475139699f33a4d86b7d8bea35eef8b7dba730d8333e6bc48361fcb7b905,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-k40-s42.json,
combination_pilot,active,lendingclub_v2,boruta_then_rfe_catboost,catboost,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-k40-s42.final_model_configuration.json,1945,c7b159ca00c3fdfba3055ada1bc1474771a8dad3c6959058d127d0fc1b5714fa,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-024-lendingclub_v2-boruta-then-rfe-catboost-catboost-k40-s42.json,
combination_pilot,active,lendingclub_v2,boruta_then_rfe_catboost,lr,evaluation_state,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-023-lendingclub_v2-boruta-then-rfe-catboost-lr-k20-s42.json,7081,b5192bf5b57bb41b08b269374b8da0fee279198284633e683ae468d3edbbf08b,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-023-lendingclub_v2-boruta-then-rfe-catboost-lr-k20-s42.json,
combination_pilot,active,lendingclub_v2,boruta_then_rfe_catboost,lr,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-023-lendingclub_v2-boruta-then-rfe-catboost-lr-k20-s42.dev_metrics.json,637,3bd20858fa578c80c0246b2ae40782b77027bfc03fe12d63aeb5cc7a98a131ad,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-023-lendingclub_v2-boruta-then-rfe-catboost-lr-k20-s42.json,
combination_pilot,active,lendingclub_v2,boruta_then_rfe_catboost,lr,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-023-lendingclub_v2-boruta-then-rfe-catboost-lr-k20-s42.dev_predictions.csv,16706350,95bf2b1b7e3962a0e494bc3c3aaf206fbb90c54ee3a5d64e740d86008e744f33,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-023-lendingclub_v2-boruta-then-rfe-catboost-lr-k20-s42.json,
combination_pilot,active,lendingclub_v2,boruta_then_rfe_catboost,lr,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-023-lendingclub_v2-boruta-then-rfe-catboost-lr-k20-s42.final_model_configuration.json,1245,763bffd4d9bdb066dd8f357cb8795e337f1ecd7d3b22d5ba0d35b6157ee69995,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-023-lendingclub_v2-boruta-then-rfe-catboost-lr-k20-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,,selection_state,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool100-s42.json,55859,1e8099fabc68b7e531b6bb67a3221cb5e7bafeb815129ef2f2932debe38b7825,True,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool100-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,,selection_state,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool200-s42.json,76166,44c7c7cd255e81d41f3cf3f565a043bc8f585687d1603c6296363b1053c7fab1,True,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool200-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,,selection_state,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool300-s42.json,95600,1d17caf9c9230da181c749f537d30410a0bd6dd9cacd1a90fc6a6cab4b089430,True,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool300-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,,state_bound_payload,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool100-s42.combination_result.json,44478,b906b89b02a5a965154d9b69bd92d015a8c1885e50d953c9e70609efd84db96a,True,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool100-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,,state_bound_payload,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool100-s42.final_selected_features.csv,2224,88454fc30d333ac282f2dc56153888bb8e82e574f1a2fedbab98b4dbfba93819,True,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool100-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,,state_bound_payload,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool100-s42.intermediate_features.csv,2591,52e2e8dc586708cf755d297da1797f6e91e11a0699c81de7c78aad8d1a12aea0,True,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool100-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,,state_bound_payload,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool200-s42.combination_result.json,61927,73996d2cf8e0ae081095cecbeb1396c47d61d23dbd7b12ff92bd365d78b33620,True,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool200-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,,state_bound_payload,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool200-s42.final_selected_features.csv,3180,dad75d5d9f23e3f461d5439950079b75c53579256359a1f8e26f629dc837a4dc,True,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool200-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,,state_bound_payload,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool200-s42.intermediate_features.csv,5536,81b3fe818ad203c0da14e63c70e45e084ce77f6c33e0d2a3f3aaca4f9aba58b1,True,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool200-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,,state_bound_payload,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool300-s42.combination_result.json,79142,8cdb45b0597d38e8f8e8cf3c60476a46ebda7af98357532ee8d2e1c8a7440363,True,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool300-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,,state_bound_payload,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool300-s42.final_selected_features.csv,3654,7159a4995c33069b8cc35ced5d349674e2b09c794549ea0f6ea6836ba396c3e5,True,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool300-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,,state_bound_payload,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool300-s42.intermediate_features.csv,8549,ecc226de1bd4869fa1ef95421c9db38c626ce6db54ce974b2ff8fe0b3b1e8e01,True,results/selector_combinations_v1/pilot/selections/scv1-lendingclub_v2-fold-1-iv-then-boruta-pool300-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,catboost,evaluation_state,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-008-lendingclub_v2-iv-then-boruta-catboost-pool100-s42.json,7858,cd6e362cdbdba0f11761550c4842bf48e25615f345b7e7225bb1db59dc2a43d1,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-008-lendingclub_v2-iv-then-boruta-catboost-pool100-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,catboost,evaluation_state,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-012-lendingclub_v2-iv-then-boruta-catboost-pool200-s42.json,7860,8cbcb5c86cf090b1b9653820a186c98cb97838474b7bb9bb4e41af70e5413ca8,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-012-lendingclub_v2-iv-then-boruta-catboost-pool200-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,catboost,evaluation_state,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-016-lendingclub_v2-iv-then-boruta-catboost-pool300-s42.json,7861,8d8d4d3cc086a89a1697983f9420e528de4fc72f8ba2eeee8adabd167b870d23,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-016-lendingclub_v2-iv-then-boruta-catboost-pool300-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,catboost,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-008-lendingclub_v2-iv-then-boruta-catboost-pool100-s42.dev_metrics.json,640,ce68e747fa69d4311037603bcb5a5f94d4ecfbc0b97e8c3c0ec2198ca8334d51,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-008-lendingclub_v2-iv-then-boruta-catboost-pool100-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,catboost,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-008-lendingclub_v2-iv-then-boruta-catboost-pool100-s42.dev_predictions.csv,16256074,3e06d02fb2a5e51b5480313e92aa36c502590bd46ff1a785a0ddfaf0f8353f79,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-008-lendingclub_v2-iv-then-boruta-catboost-pool100-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,catboost,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-008-lendingclub_v2-iv-then-boruta-catboost-pool100-s42.final_model_configuration.json,1946,1df82de37800fd825303e2ed655f4762d0f7c21b1ec14de64b47ccf7d7db539d,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-008-lendingclub_v2-iv-then-boruta-catboost-pool100-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,catboost,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-012-lendingclub_v2-iv-then-boruta-catboost-pool200-s42.dev_metrics.json,639,55d4dd43f6edbfe5084a84da52e773ffcbbe063843bee0859861f95f8f09c037,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-012-lendingclub_v2-iv-then-boruta-catboost-pool200-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,catboost,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-012-lendingclub_v2-iv-then-boruta-catboost-pool200-s42.dev_predictions.csv,16257500,4fbc46683fb2057a2e658bad5eca002cfb01b8e63fbedd7aa7721b69ba332ce9,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-012-lendingclub_v2-iv-then-boruta-catboost-pool200-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,catboost,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-012-lendingclub_v2-iv-then-boruta-catboost-pool200-s42.final_model_configuration.json,1948,8a0f76a9746f5017a6072868c958bc3ff697138333efb595b293095d5015ffed,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-012-lendingclub_v2-iv-then-boruta-catboost-pool200-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,catboost,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-016-lendingclub_v2-iv-then-boruta-catboost-pool300-s42.dev_metrics.json,640,1c7ba109a0c00aaaf0514d5ce1653fdd41074cbbd95349c679a0533bd3a771f6,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-016-lendingclub_v2-iv-then-boruta-catboost-pool300-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,catboost,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-016-lendingclub_v2-iv-then-boruta-catboost-pool300-s42.dev_predictions.csv,16257777,af008b34cee2b1e653d85e59a2b5a08b8f75c474afd106796dc5278b46c9cd08,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-016-lendingclub_v2-iv-then-boruta-catboost-pool300-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,catboost,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-016-lendingclub_v2-iv-then-boruta-catboost-pool300-s42.final_model_configuration.json,1948,7895467368a93dc92df544d7be3fd57d505cb209920efaf7c0b930c60146f80e,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-016-lendingclub_v2-iv-then-boruta-catboost-pool300-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,lr,evaluation_state,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-007-lendingclub_v2-iv-then-boruta-lr-pool100-s42.json,7007,ca841f987dcebb0c6eb0ba07b62d25f13569d17a2ed4bc0814ac9786a66a72ea,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-007-lendingclub_v2-iv-then-boruta-lr-pool100-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,lr,evaluation_state,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-011-lendingclub_v2-iv-then-boruta-lr-pool200-s42.json,7007,4108e06204aea8dd236581e54f3cda9e99e666ab29363944e714b5bbf8155a73,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-011-lendingclub_v2-iv-then-boruta-lr-pool200-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,lr,evaluation_state,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-015-lendingclub_v2-iv-then-boruta-lr-pool300-s42.json,7008,74fd9127b79977585cd8ce1fad79bbc2f25cd7c88f8e52b2958105bf98f83438,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-015-lendingclub_v2-iv-then-boruta-lr-pool300-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,lr,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-007-lendingclub_v2-iv-then-boruta-lr-pool100-s42.dev_metrics.json,637,337e42f08c26221acc9bc2874ef40b92946026a44656f40555161eaaa8d1e9f4,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-007-lendingclub_v2-iv-then-boruta-lr-pool100-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,lr,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-007-lendingclub_v2-iv-then-boruta-lr-pool100-s42.dev_predictions.csv,14877173,be111f0b57bd5b8ccec9ad95aa10bf545d76227be6012d1bb5f1dc8c1178c08b,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-007-lendingclub_v2-iv-then-boruta-lr-pool100-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,lr,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-007-lendingclub_v2-iv-then-boruta-lr-pool100-s42.final_model_configuration.json,1246,f649a86d79d9de4662b87d90def5990b897115e246804525c8e70a67c90faa46,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-007-lendingclub_v2-iv-then-boruta-lr-pool100-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,lr,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-011-lendingclub_v2-iv-then-boruta-lr-pool200-s42.dev_metrics.json,634,d3f6d35e2d68318bfe6d3a54ecc60e3e84fecf82668f45378638bb95923992b0,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-011-lendingclub_v2-iv-then-boruta-lr-pool200-s42.json,
combination_pilot,active,lendingclub_v2,iv_then_boruta,lr,state_bound_payload,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-011-lendingclub_v2-iv-then-boruta-lr-pool200-s42.dev_predictions.csv,14877700,d3e5bd265d8dd1fa373d7e1e536804f3a1e107fc682a0df175470edbd5d0aedf,True,results/selector_combinations_v1/pilot/evaluations/scv1-pilot-011-lendingclub_v2-iv-then-boruta-lr-pool200-s42.json,
